cue target 1930, cosine similarity=0.09
crutch cripple 1930, cosine similarity=0.19
crutch cripple 1940, cosine similarity=0.13
crutch cripple 1950, cosine similarity=0.10
crutch cripple 1960, cosine similarity=0.06
crutch cripple 1970, cosine similarity=0.20
crutch cripple 1980, cosine similarity=0.17

crutch cane 1930, cosine similarity=0.21
crutch cane 1940, cosine similarity=0.27
crutch cane 1950, cosine similarity=0.28
crutch cane 1960, cosine similarity=0.32
crutch cane 1970, cosine similarity=0.31
crutch cane 1980, cosine similarity=0.26

crutch lean 1930, cosine similarity=0.22
crutch lean 1940, cosine similarity=0.27
crutch lean 1950, cosine similarity=0.30
crutch lean 1960, cosine similarity=0.26
crutch lean 1970, cosine similarity=0.24
crutch lean 1980, cosine similarity=0.26

crutch limp 1930, cosine similarity=0.24
crutch limp 1940, cosine similarity=0.34
crutch limp 1950, cosine similarity=0.21
crutch limp 1960, cosine similarity=0.19
crutch limp 1970, cosine similarity=0.19
crutch limp 1980, cosine similarity=0.15

crutch injury 1930, cosine similarity=0.02
crutch injury 1940, cosine similarity=0.05
crutch injury 1950, cosine similarity=-0.05
crutch injury 1960, cosine similarity=-0.03
crutch injury 1970, cosine similarity=-0.03
crutch injury 1980, cosine similarity=-0.06

crutch walk 1930, cosine similarity=0.16
crutch walk 1940, cosine similarity=0.24
crutch walk 1950, cosine similarity=0.20
crutch walk 1960, cosine similarity=0.10
crutch walk 1970, cosine similarity=0.16
crutch walk 1980, cosine similarity=0.16

crutch wood 1930, cosine similarity=0.17
crutch wood 1940, cosine similarity=0.09
crutch wood 1950, cosine similarity=0.08
crutch wood 1960, cosine similarity=0.10
crutch wood 1970, cosine similarity=0.14
crutch wood 1980, cosine similarity=0.12

crutch aid 1930, cosine similarity=0.13
crutch aid 1940, cosine similarity=0.11
crutch aid 1950, cosine similarity=0.02
crutch aid 1960, cosine similarity=0.14
crutch aid 1970, cosine similarity=0.11
crutch aid 1980, cosine similarity=0.04

crutch chew 1930, cosine similarity=0.02
crutch chew 1940, cosine similarity=0.14
crutch chew 1950, cosine similarity=0.12
crutch chew 1960, cosine similarity=0.15
crutch chew 1970, cosine similarity=0.08
crutch chew 1980, cosine similarity=0.11

crutch fracture 1930, cosine similarity=0.12
crutch fracture 1940, cosine similarity=0.04
crutch fracture 1950, cosine similarity=-0.04
crutch fracture 1960, cosine similarity=0.04
crutch fracture 1970, cosine similarity=-0.03
crutch fracture 1980, cosine similarity=0.08

crutch lame 1930, cosine similarity=0.23
crutch lame 1940, cosine similarity=0.27
crutch lame 1950, cosine similarity=0.23
crutch lame 1960, cosine similarity=0.12
crutch lame 1970, cosine similarity=0.14
crutch lame 1980, cosine similarity=0.19

crutch pain 1930, cosine similarity=0.02
crutch pain 1940, cosine similarity=0.11
crutch pain 1950, cosine similarity=0.12
crutch pain 1960, cosine similarity=0.00
crutch pain 1970, cosine similarity=0.05
crutch pain 1980, cosine similarity=-0.01

crutch post 1930, cosine similarity=0.07
crutch post 1940, cosine similarity=-0.04
crutch post 1950, cosine similarity=-0.07
crutch post 1960, cosine similarity=0.07
crutch post 1970, cosine similarity=-0.06
crutch post 1980, cosine similarity=0.04

crutch religion 1930, cosine similarity=-0.08
crutch religion 1940, cosine similarity=-0.12
crutch religion 1950, cosine similarity=0.03
crutch religion 1960, cosine similarity=0.01
crutch religion 1970, cosine similarity=-0.06
crutch religion 1980, cosine similarity=-0.02

crutch stick 1930, cosine similarity=0.32
crutch stick 1940, cosine similarity=0.24
crutch stick 1950, cosine similarity=0.18
crutch stick 1960, cosine similarity=0.27
crutch stick 1970, cosine similarity=0.24
crutch stick 1980, cosine similarity=0.27

crutch support 1930, cosine similarity=0.04
crutch support 1940, cosine similarity=0.04
crutch support 1950, cosine similarity=-0.02
crutch support 1960, cosine similarity=0.11
crutch support 1970, cosine similarity=0.13
crutch support 1980, cosine similarity=-0.02

cry tears 1930, cosine similarity=0.31
cry tears 1940, cosine similarity=0.33
cry tears 1950, cosine similarity=0.34
cry tears 1960, cosine similarity=0.37
cry tears 1970, cosine similarity=0.34
cry tears 1980, cosine similarity=0.34

cry sad 1930, cosine similarity=0.16
cry sad 1940, cosine similarity=0.24
cry sad 1950, cosine similarity=0.31
cry sad 1960, cosine similarity=0.24
cry sad 1970, cosine similarity=0.23
cry sad 1980, cosine similarity=0.26

cry laugh 1930, cosine similarity=0.47
cry laugh 1940, cosine similarity=0.49
cry laugh 1950, cosine similarity=0.43
cry laugh 1960, cosine similarity=0.50
cry laugh 1970, cosine similarity=0.51
cry laugh 1980, cosine similarity=0.51

cry baby 1930, cosine similarity=0.25
cry baby 1940, cosine similarity=0.31
cry baby 1950, cosine similarity=0.29
cry baby 1960, cosine similarity=0.28
cry baby 1970, cosine similarity=0.32
cry baby 1980, cosine similarity=0.31

cry sob 1930, cosine similarity=0.41
cry sob 1940, cosine similarity=0.43
cry sob 1950, cosine similarity=0.37
cry sob 1960, cosine similarity=0.42
cry sob 1970, cosine similarity=0.36
cry sob 1980, cosine similarity=0.44

cry weep 1930, cosine similarity=0.42
cry weep 1940, cosine similarity=0.51
cry weep 1950, cosine similarity=0.49
cry weep 1960, cosine similarity=0.47
cry weep 1970, cosine similarity=0.46
cry weep 1980, cosine similarity=0.46

cry hurt 1930, cosine similarity=0.21
cry hurt 1940, cosine similarity=0.22
cry hurt 1950, cosine similarity=0.29
cry hurt 1960, cosine similarity=0.25
cry hurt 1970, cosine similarity=0.28
cry hurt 1980, cosine similarity=0.32

cry happy 1930, cosine similarity=0.06
cry happy 1940, cosine similarity=0.10
cry happy 1950, cosine similarity=0.16
cry happy 1960, cosine similarity=0.06
cry happy 1970, cosine similarity=0.13
cry happy 1980, cosine similarity=0.20

cry smile 1930, cosine similarity=0.23
cry smile 1940, cosine similarity=0.19
cry smile 1950, cosine similarity=0.24
cry smile 1960, cosine similarity=0.27
cry smile 1970, cosine similarity=0.26
cry smile 1980, cosine similarity=0.25

cry help 1930, cosine similarity=0.20
cry help 1940, cosine similarity=0.26
cry help 1950, cosine similarity=0.19
cry help 1960, cosine similarity=0.18
cry help 1970, cosine similarity=0.21
cry help 1980, cosine similarity=0.17

cry bawl 1930, cosine similarity=0.00
cry bawl 1940, cosine similarity=0.00
cry bawl 1950, cosine similarity=0.00
cry bawl 1960, cosine similarity=0.00
cry bawl 1970, cosine similarity=0.00
cry bawl 1980, cosine similarity=0.00

cry loud 1930, cosine similarity=0.50
cry loud 1940, cosine similarity=0.50
cry loud 1950, cosine similarity=0.48
cry loud 1960, cosine similarity=0.47
cry loud 1970, cosine similarity=0.47
cry loud 1980, cosine similarity=0.48

cry sorrow 1930, cosine similarity=0.28
cry sorrow 1940, cosine similarity=0.30
cry sorrow 1950, cosine similarity=0.30
cry sorrow 1960, cosine similarity=0.28
cry sorrow 1970, cosine similarity=0.33
cry sorrow 1980, cosine similarity=0.33

cry upset 1930, cosine similarity=0.15
cry upset 1940, cosine similarity=0.07
cry upset 1950, cosine similarity=0.17
cry upset 1960, cosine similarity=0.12
cry upset 1970, cosine similarity=0.17
cry upset 1980, cosine similarity=0.24

crystal ball 1930, cosine similarity=0.19
crystal ball 1940, cosine similarity=0.19
crystal ball 1950, cosine similarity=0.20
crystal ball 1960, cosine similarity=0.22
crystal ball 1970, cosine similarity=0.24
crystal ball 1980, cosine similarity=0.26

crystal glass 1930, cosine similarity=0.32
crystal glass 1940, cosine similarity=0.38
crystal glass 1950, cosine similarity=0.30
crystal glass 1960, cosine similarity=0.32
crystal glass 1970, cosine similarity=0.37
crystal glass 1980, cosine similarity=0.35

crystal clear 1930, cosine similarity=0.21
crystal clear 1940, cosine similarity=0.24
crystal clear 1950, cosine similarity=0.15
crystal clear 1960, cosine similarity=0.22
crystal clear 1970, cosine similarity=0.16
crystal clear 1980, cosine similarity=0.17

crystal diamond 1930, cosine similarity=0.27
crystal diamond 1940, cosine similarity=0.24
crystal diamond 1950, cosine similarity=0.22
crystal diamond 1960, cosine similarity=0.25
crystal diamond 1970, cosine similarity=0.31
crystal diamond 1980, cosine similarity=0.30

crystal vase 1930, cosine similarity=0.21
crystal vase 1940, cosine similarity=0.15
crystal vase 1950, cosine similarity=0.18
crystal vase 1960, cosine similarity=0.22
crystal vase 1970, cosine similarity=0.13
crystal vase 1980, cosine similarity=0.20

crystal chandelier 1930, cosine similarity=0.00
crystal chandelier 1940, cosine similarity=0.00
crystal chandelier 1950, cosine similarity=0.26
crystal chandelier 1960, cosine similarity=0.29
crystal chandelier 1970, cosine similarity=0.29
crystal chandelier 1980, cosine similarity=0.31

crystal expensive 1930, cosine similarity=-0.02
crystal expensive 1940, cosine similarity=-0.12
crystal expensive 1950, cosine similarity=-0.11
crystal expensive 1960, cosine similarity=-0.11
crystal expensive 1970, cosine similarity=-0.05
crystal expensive 1980, cosine similarity=-0.04

crystal fragile 1930, cosine similarity=0.09
crystal fragile 1940, cosine similarity=0.10
crystal fragile 1950, cosine similarity=0.11
crystal fragile 1960, cosine similarity=0.08
crystal fragile 1970, cosine similarity=0.13
crystal fragile 1980, cosine similarity=0.11

crystal jewelry 1930, cosine similarity=0.10
crystal jewelry 1940, cosine similarity=0.12
crystal jewelry 1950, cosine similarity=0.09
crystal jewelry 1960, cosine similarity=0.07
crystal jewelry 1970, cosine similarity=0.10
crystal jewelry 1980, cosine similarity=0.16

crystal china 1930, cosine similarity=-0.02
crystal china 1940, cosine similarity=0.00
crystal china 1950, cosine similarity=-0.01
crystal china 1960, cosine similarity=0.03
crystal china 1970, cosine similarity=0.02
crystal china 1980, cosine similarity=0.08

crystal jewel 1930, cosine similarity=0.18
crystal jewel 1940, cosine similarity=0.20
crystal jewel 1950, cosine similarity=0.19
crystal jewel 1960, cosine similarity=0.05
crystal jewel 1970, cosine similarity=0.05
crystal jewel 1980, cosine similarity=0.14

crystal magic 1930, cosine similarity=0.08
crystal magic 1940, cosine similarity=0.02
crystal magic 1950, cosine similarity=0.05
crystal magic 1960, cosine similarity=0.02
crystal magic 1970, cosine similarity=0.02
crystal magic 1980, cosine similarity=-0.00

crystal necklace 1930, cosine similarity=0.09
crystal necklace 1940, cosine similarity=0.11
crystal necklace 1950, cosine similarity=0.05
crystal necklace 1960, cosine similarity=0.08
crystal necklace 1970, cosine similarity=0.07
crystal necklace 1980, cosine similarity=0.08

crystal pretty 1930, cosine similarity=0.04
crystal pretty 1940, cosine similarity=0.05
crystal pretty 1950, cosine similarity=0.05
crystal pretty 1960, cosine similarity=0.04
crystal pretty 1970, cosine similarity=0.03
crystal pretty 1980, cosine similarity=-0.02

crystal quartz 1930, cosine similarity=0.33
crystal quartz 1940, cosine similarity=0.38
crystal quartz 1950, cosine similarity=0.40
crystal quartz 1960, cosine similarity=0.36
crystal quartz 1970, cosine similarity=0.35
crystal quartz 1980, cosine similarity=0.36

cub bear 1930, cosine similarity=0.11
cub bear 1940, cosine similarity=0.10
cub bear 1950, cosine similarity=0.11
cub bear 1960, cosine similarity=0.15
cub bear 1970, cosine similarity=0.12
cub bear 1980, cosine similarity=0.06

cub baby 1930, cosine similarity=0.15
cub baby 1940, cosine similarity=0.06
cub baby 1950, cosine similarity=0.08
cub baby 1960, cosine similarity=0.10
cub baby 1970, cosine similarity=0.15
cub baby 1980, cosine similarity=0.14

cub scout 1930, cosine similarity=0.13
cub scout 1940, cosine similarity=0.27
cub scout 1950, cosine similarity=0.28
cub scout 1960, cosine similarity=0.29
cub scout 1970, cosine similarity=0.32
cub scout 1980, cosine similarity=0.26

cub lion 1930, cosine similarity=0.24
cub lion 1940, cosine similarity=0.23
cub lion 1950, cosine similarity=0.22
cub lion 1960, cosine similarity=0.19
cub lion 1970, cosine similarity=0.28
cub lion 1980, cosine similarity=0.23

cub tiger 1930, cosine similarity=0.33
cub tiger 1940, cosine similarity=0.39
cub tiger 1950, cosine similarity=0.24
cub tiger 1960, cosine similarity=0.27
cub tiger 1970, cosine similarity=0.25
cub tiger 1980, cosine similarity=0.25

cub baseball 1930, cosine similarity=0.14
cub baseball 1940, cosine similarity=0.14
cub baseball 1950, cosine similarity=0.07
cub baseball 1960, cosine similarity=0.08
cub baseball 1970, cosine similarity=0.15
cub baseball 1980, cosine similarity=0.12

cub chicago 1930, cosine similarity=0.09
cub chicago 1940, cosine similarity=0.04
cub chicago 1950, cosine similarity=0.02
cub chicago 1960, cosine similarity=0.07
cub chicago 1970, cosine similarity=0.11
cub chicago 1980, cosine similarity=0.14

cube ice 1930, cosine similarity=0.13
cube ice 1940, cosine similarity=0.22
cube ice 1950, cosine similarity=0.21
cube ice 1960, cosine similarity=0.24
cube ice 1970, cosine similarity=0.27
cube ice 1980, cosine similarity=0.28

cube square 1930, cosine similarity=0.45
cube square 1940, cosine similarity=0.54
cube square 1950, cosine similarity=0.46
cube square 1960, cosine similarity=0.46
cube square 1970, cosine similarity=0.45
cube square 1980, cosine similarity=0.40

cube box 1930, cosine similarity=0.13
cube box 1940, cosine similarity=0.24
cube box 1950, cosine similarity=0.15
cube box 1960, cosine similarity=0.17
cube box 1970, cosine similarity=0.14
cube box 1980, cosine similarity=0.10

cube block 1930, cosine similarity=0.21
cube block 1940, cosine similarity=0.21
cube block 1950, cosine similarity=0.23
cube block 1960, cosine similarity=0.18
cube block 1970, cosine similarity=0.21
cube block 1980, cosine similarity=0.17

cube rubix 1930, cosine similarity=0.00
cube rubix 1940, cosine similarity=0.00
cube rubix 1950, cosine similarity=0.00
cube rubix 1960, cosine similarity=0.00
cube rubix 1970, cosine similarity=0.00
cube rubix 1980, cosine similarity=0.00

cube ball 1930, cosine similarity=0.11
cube ball 1940, cosine similarity=0.11
cube ball 1950, cosine similarity=0.16
cube ball 1960, cosine similarity=0.17
cube ball 1970, cosine similarity=0.21
cube ball 1980, cosine similarity=0.14

cube cylinder 1930, cosine similarity=0.38
cube cylinder 1940, cosine similarity=0.36
cube cylinder 1950, cosine similarity=0.40
cube cylinder 1960, cosine similarity=0.36
cube cylinder 1970, cosine similarity=0.40
cube cylinder 1980, cosine similarity=0.34

cube dice 1930, cosine similarity=-0.01
cube dice 1940, cosine similarity=0.01
cube dice 1950, cosine similarity=0.05
cube dice 1960, cosine similarity=0.13
cube dice 1970, cosine similarity=0.08
cube dice 1980, cosine similarity=0.18

cube geometry 1930, cosine similarity=0.19
cube geometry 1940, cosine similarity=0.20
cube geometry 1950, cosine similarity=0.22
cube geometry 1960, cosine similarity=0.23
cube geometry 1970, cosine similarity=0.29
cube geometry 1980, cosine similarity=0.22

cube sphere 1930, cosine similarity=0.26
cube sphere 1940, cosine similarity=0.30
cube sphere 1950, cosine similarity=0.28
cube sphere 1960, cosine similarity=0.24
cube sphere 1970, cosine similarity=0.28
cube sphere 1980, cosine similarity=0.27

cube triangle 1930, cosine similarity=0.33
cube triangle 1940, cosine similarity=0.36
cube triangle 1950, cosine similarity=0.23
cube triangle 1960, cosine similarity=0.32
cube triangle 1970, cosine similarity=0.36
cube triangle 1980, cosine similarity=0.21

cucumber pickles 1930, cosine similarity=0.28
cucumber pickles 1940, cosine similarity=0.32
cucumber pickles 1950, cosine similarity=0.23
cucumber pickles 1960, cosine similarity=0.39
cucumber pickles 1970, cosine similarity=0.31
cucumber pickles 1980, cosine similarity=0.39

cucumber vegetables 1930, cosine similarity=0.18
cucumber vegetables 1940, cosine similarity=0.31
cucumber vegetables 1950, cosine similarity=0.22
cucumber vegetables 1960, cosine similarity=0.20
cucumber vegetables 1970, cosine similarity=0.23
cucumber vegetables 1980, cosine similarity=0.30
