cue target 1930, cosine similarity=0.09
respect elders 1980, cosine similarity=0.17

respect love 1930, cosine similarity=0.17
respect love 1940, cosine similarity=0.12
respect love 1950, cosine similarity=0.12
respect love 1960, cosine similarity=0.14
respect love 1970, cosine similarity=0.17
respect love 1980, cosine similarity=0.20

respect like 1930, cosine similarity=-0.09
respect like 1940, cosine similarity=-0.08
respect like 1950, cosine similarity=-0.03
respect like 1960, cosine similarity=-0.03
respect like 1970, cosine similarity=-0.00
respect like 1980, cosine similarity=-0.00

respect authority 1930, cosine similarity=0.19
respect authority 1940, cosine similarity=0.25
respect authority 1950, cosine similarity=0.20
respect authority 1960, cosine similarity=0.21
respect authority 1970, cosine similarity=0.14
respect authority 1980, cosine similarity=0.17

respect mother 1930, cosine similarity=-0.02
respect mother 1940, cosine similarity=-0.00
respect mother 1950, cosine similarity=0.02
respect mother 1960, cosine similarity=0.02
respect mother 1970, cosine similarity=0.02
respect mother 1980, cosine similarity=-0.02

respect father 1930, cosine similarity=0.01
respect father 1940, cosine similarity=0.04
respect father 1950, cosine similarity=0.08
respect father 1960, cosine similarity=0.03
respect father 1970, cosine similarity=0.06
respect father 1980, cosine similarity=0.06

respect hate 1930, cosine similarity=0.04
respect hate 1940, cosine similarity=-0.01
respect hate 1950, cosine similarity=0.07
respect hate 1960, cosine similarity=0.04
respect hate 1970, cosine similarity=0.09
respect hate 1980, cosine similarity=0.09

respect honesty 1930, cosine similarity=0.20
respect honesty 1940, cosine similarity=0.20
respect honesty 1950, cosine similarity=0.16
respect honesty 1960, cosine similarity=0.23
respect honesty 1970, cosine similarity=0.21
respect honesty 1980, cosine similarity=0.33

respect adore 1930, cosine similarity=-0.02
respect adore 1940, cosine similarity=-0.00
respect adore 1950, cosine similarity=0.03
respect adore 1960, cosine similarity=0.07
respect adore 1970, cosine similarity=0.08
respect adore 1980, cosine similarity=0.05

respect adult 1930, cosine similarity=0.00
respect adult 1940, cosine similarity=-0.05
respect adult 1950, cosine similarity=0.03
respect adult 1960, cosine similarity=0.01
respect adult 1970, cosine similarity=0.01
respect adult 1980, cosine similarity=0.04

respect dignity 1930, cosine similarity=0.28
respect dignity 1940, cosine similarity=0.24
respect dignity 1950, cosine similarity=0.21
respect dignity 1960, cosine similarity=0.26
respect dignity 1970, cosine similarity=0.34
respect dignity 1980, cosine similarity=0.31

respect earn 1930, cosine similarity=0.05
respect earn 1940, cosine similarity=0.07
respect earn 1950, cosine similarity=0.03
respect earn 1960, cosine similarity=0.02
respect earn 1970, cosine similarity=0.05
respect earn 1980, cosine similarity=0.15

respect good 1930, cosine similarity=0.03
respect good 1940, cosine similarity=0.07
respect good 1950, cosine similarity=0.08
respect good 1960, cosine similarity=0.10
respect good 1970, cosine similarity=0.10
respect good 1980, cosine similarity=0.12

respect manners 1930, cosine similarity=0.12
respect manners 1940, cosine similarity=0.03
respect manners 1950, cosine similarity=0.11
respect manners 1960, cosine similarity=0.12
respect manners 1970, cosine similarity=0.12
respect manners 1980, cosine similarity=0.12

respect song 1930, cosine similarity=-0.14
respect song 1940, cosine similarity=-0.14
respect song 1950, cosine similarity=-0.14
respect song 1960, cosine similarity=-0.16
respect song 1970, cosine similarity=-0.07
respect song 1980, cosine similarity=-0.09

respect age 1930, cosine similarity=-0.01
respect age 1940, cosine similarity=0.02
respect age 1950, cosine similarity=-0.01
respect age 1960, cosine similarity=0.02
respect age 1970, cosine similarity=0.07
respect age 1980, cosine similarity=0.05

respect care 1930, cosine similarity=0.13
respect care 1940, cosine similarity=0.11
respect care 1950, cosine similarity=0.15
respect care 1960, cosine similarity=0.19
respect care 1970, cosine similarity=0.13
respect care 1980, cosine similarity=0.12

respect disrespect 1930, cosine similarity=0.11
respect disrespect 1940, cosine similarity=0.11
respect disrespect 1950, cosine similarity=0.12
respect disrespect 1960, cosine similarity=0.22
respect disrespect 1970, cosine similarity=0.16
respect disrespect 1980, cosine similarity=0.19

respect feeling 1930, cosine similarity=0.13
respect feeling 1940, cosine similarity=0.11
respect feeling 1950, cosine similarity=0.10
respect feeling 1960, cosine similarity=0.11
respect feeling 1970, cosine similarity=0.14
respect feeling 1980, cosine similarity=0.08

respect friend 1930, cosine similarity=0.02
respect friend 1940, cosine similarity=0.05
respect friend 1950, cosine similarity=0.03
respect friend 1960, cosine similarity=-0.02
respect friend 1970, cosine similarity=0.02
respect friend 1980, cosine similarity=0.04

respect law 1930, cosine similarity=0.14
respect law 1940, cosine similarity=0.13
respect law 1950, cosine similarity=0.12
respect law 1960, cosine similarity=0.18
respect law 1970, cosine similarity=0.12
respect law 1980, cosine similarity=0.17

respect loyal 1930, cosine similarity=0.12
respect loyal 1940, cosine similarity=0.05
respect loyal 1950, cosine similarity=0.06
respect loyal 1960, cosine similarity=0.06
respect loyal 1970, cosine similarity=0.12
respect loyal 1980, cosine similarity=0.13

respect respectful 1930, cosine similarity=0.19
respect respectful 1940, cosine similarity=0.18
respect respectful 1950, cosine similarity=0.23
respect respectful 1960, cosine similarity=0.21
respect respectful 1970, cosine similarity=0.25
respect respectful 1980, cosine similarity=0.23

respiration breathe 1930, cosine similarity=0.14
respiration breathe 1940, cosine similarity=0.17
respiration breathe 1950, cosine similarity=0.21
respiration breathe 1960, cosine similarity=0.19
respiration breathe 1970, cosine similarity=0.14
respiration breathe 1980, cosine similarity=0.15

respiration sweat 1930, cosine similarity=0.11
respiration sweat 1940, cosine similarity=0.17
respiration sweat 1950, cosine similarity=0.12
respiration sweat 1960, cosine similarity=0.08
respiration sweat 1970, cosine similarity=0.10
respiration sweat 1980, cosine similarity=0.03

respiration lungs 1930, cosine similarity=0.32
respiration lungs 1940, cosine similarity=0.31
respiration lungs 1950, cosine similarity=0.33
respiration lungs 1960, cosine similarity=0.35
respiration lungs 1970, cosine similarity=0.31
respiration lungs 1980, cosine similarity=0.26

respiration air 1930, cosine similarity=0.24
respiration air 1940, cosine similarity=0.12
respiration air 1950, cosine similarity=0.23
respiration air 1960, cosine similarity=0.18
respiration air 1970, cosine similarity=0.19
respiration air 1980, cosine similarity=0.15

respiration heart 1930, cosine similarity=0.22
respiration heart 1940, cosine similarity=0.23
respiration heart 1950, cosine similarity=0.27
respiration heart 1960, cosine similarity=0.29
respiration heart 1970, cosine similarity=0.22
respiration heart 1980, cosine similarity=0.28

respiration perspiration 1930, cosine similarity=0.17
respiration perspiration 1940, cosine similarity=0.23
respiration perspiration 1950, cosine similarity=0.18
respiration perspiration 1960, cosine similarity=0.21
respiration perspiration 1970, cosine similarity=0.23
respiration perspiration 1980, cosine similarity=0.22

respiration cpr 1930, cosine similarity=0.00
respiration cpr 1940, cosine similarity=0.00
respiration cpr 1950, cosine similarity=0.00
respiration cpr 1960, cosine similarity=0.00
respiration cpr 1970, cosine similarity=0.17
respiration cpr 1980, cosine similarity=0.19

respiration health 1930, cosine similarity=0.06
respiration health 1940, cosine similarity=0.04
respiration health 1950, cosine similarity=0.09
respiration health 1960, cosine similarity=0.04
respiration health 1970, cosine similarity=0.06
respiration health 1980, cosine similarity=0.03

respiration life 1930, cosine similarity=0.04
respiration life 1940, cosine similarity=0.09
respiration life 1950, cosine similarity=0.05
respiration life 1960, cosine similarity=0.04
respiration life 1970, cosine similarity=-0.02
respiration life 1980, cosine similarity=0.06

respond answer 1930, cosine similarity=0.31
respond answer 1940, cosine similarity=0.29
respond answer 1950, cosine similarity=0.31
respond answer 1960, cosine similarity=0.27
respond answer 1970, cosine similarity=0.37
respond answer 1980, cosine similarity=0.30

respond speak 1930, cosine similarity=0.24
respond speak 1940, cosine similarity=0.16
respond speak 1950, cosine similarity=0.25
respond speak 1960, cosine similarity=0.26
respond speak 1970, cosine similarity=0.31
respond speak 1980, cosine similarity=0.27

respond ignore 1930, cosine similarity=0.17
respond ignore 1940, cosine similarity=0.20
respond ignore 1950, cosine similarity=0.21
respond ignore 1960, cosine similarity=0.25
respond ignore 1970, cosine similarity=0.29
respond ignore 1980, cosine similarity=0.21

respond question 1930, cosine similarity=0.13
respond question 1940, cosine similarity=0.11
respond question 1950, cosine similarity=0.14
respond question 1960, cosine similarity=0.16
respond question 1970, cosine similarity=0.19
respond question 1980, cosine similarity=0.21

respond quickly 1930, cosine similarity=0.19
respond quickly 1940, cosine similarity=0.25
respond quickly 1950, cosine similarity=0.19
respond quickly 1960, cosine similarity=0.24
respond quickly 1970, cosine similarity=0.26
respond quickly 1980, cosine similarity=0.26

respond react 1930, cosine similarity=0.53
respond react 1940, cosine similarity=0.50
respond react 1950, cosine similarity=0.52
respond react 1960, cosine similarity=0.56
respond react 1970, cosine similarity=0.57
respond react 1980, cosine similarity=0.53

respond reply 1930, cosine similarity=0.25
respond reply 1940, cosine similarity=0.27
respond reply 1950, cosine similarity=0.28
respond reply 1960, cosine similarity=0.30
respond reply 1970, cosine similarity=0.33
respond reply 1980, cosine similarity=0.29

respond talk 1930, cosine similarity=0.11
respond talk 1940, cosine similarity=0.16
respond talk 1950, cosine similarity=0.14
respond talk 1960, cosine similarity=0.19
respond talk 1970, cosine similarity=0.29
respond talk 1980, cosine similarity=0.24

respond call 1930, cosine similarity=0.33
respond call 1940, cosine similarity=0.29
respond call 1950, cosine similarity=0.25
respond call 1960, cosine similarity=0.28
respond call 1970, cosine similarity=0.32
respond call 1980, cosine similarity=0.23

respond affect 1930, cosine similarity=0.26
respond affect 1940, cosine similarity=0.22
respond affect 1950, cosine similarity=0.21
respond affect 1960, cosine similarity=0.24
respond affect 1970, cosine similarity=0.18
respond affect 1980, cosine similarity=0.22

respond fast 1930, cosine similarity=-0.00
respond fast 1940, cosine similarity=0.04
respond fast 1950, cosine similarity=0.07
respond fast 1960, cosine similarity=0.05
respond fast 1970, cosine similarity=0.08
respond fast 1980, cosine similarity=0.05

respond stimulus 1930, cosine similarity=0.41
respond stimulus 1940, cosine similarity=0.39
respond stimulus 1950, cosine similarity=0.37
respond stimulus 1960, cosine similarity=0.37
respond stimulus 1970, cosine similarity=0.32
respond stimulus 1980, cosine similarity=0.30

respond tell 1930, cosine similarity=0.12
respond tell 1940, cosine similarity=0.12
respond tell 1950, cosine similarity=0.13
respond tell 1960, cosine similarity=0.14
respond tell 1970, cosine similarity=0.20
respond tell 1980, cosine similarity=0.16

respond act 1930, cosine similarity=0.05
respond act 1940, cosine similarity=0.11
respond act 1950, cosine similarity=0.08
respond act 1960, cosine similarity=0.02
respond act 1970, cosine similarity=0.07
respond act 1980, cosine similarity=0.07

respond say 1930, cosine similarity=0.07
respond say 1940, cosine similarity=0.05
respond say 1950, cosine similarity=0.06
respond say 1960, cosine similarity=0.11
respond say 1970, cosine similarity=0.14
respond say 1980, cosine similarity=0.16

respond to 1930, cosine similarity=0.25
respond to 1940, cosine similarity=0.16
respond to 1950, cosine similarity=0.17
respond to 1960, cosine similarity=0.25
respond to 1970, cosine similarity=0.30
respond to 1980, cosine similarity=0.29

respond well 1930, cosine similarity=0.01
respond well 1940, cosine similarity=0.03
respond well 1950, cosine similarity=0.03
